"id","model_id","rxn_id","rxn_name","equation","subsystem","gpr","genes","reactants_stoichiometry","products_stoichiometry","reactants_ids","products_ids","lower_bound","upper_bound","objective_coefficient","flux_units","fixed","free","reversibility","weight","used_","comment_"
15621,"150526_iDM2015","HYD1pp",NULL,"h2_c + 2 h_c + q8_c --> q8h2_c + 2 h_p","Oxidative Phosphorylation","((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997) or (b2719 and b2720 and b2721 and b2722 and b2723 and b2724))","{b0973,b2997,b0972,b2996,b2995,b2724,b2720,b2719,b2721,b0974,b2723,b2994,b2722}","{-1,-1,-2}","{2,1}","{h2_c,q8_c,h_c}","{h_p,q8h2_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,"added"
15622,"150526_iDM2015","HYD2pp",NULL,"2 h_c + h2_c + mqn8_c --> 2 h_p + mql8_c","Oxidative Phosphorylation","((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997))","{b0974,b0973,b2997,b0972,b2996,b2995,b2994}","{-1,-1,-2}","{2,1}","{mqn8_c,h2_c,h_c}","{h_p,mql8_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,"added"
15623,"150526_iDM2015","HYD3pp",NULL,"h2_c + 2 h_c + 2dmmq8_c --> 2dmmql8_c + 2 h_p","Oxidative Phosphorylation","((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997))","{b0974,b0973,b2997,b0972,b2996,b2995,b2994}","{-1,-1,-2}","{2,1}","{h2_c,2dmmq8_c,h_c}","{h_p,2dmmql8_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,"added"
15624,"150526_iDM2015","I2FE2SS",NULL,"2 iscssh_c + 2 fe2_c + iscu_c + fadh2_c --> 6 h_c + iscu_DASH_2fe2s_c + fad_c + 2 iscs_c","Cofactor and Prosthetic Group Biosynthesis","(b3807 and b2530 and b2529)","{b3807,b2529,b2530}","{-2,-2,-1,-1}","{6,1,1,2}","{iscssh_c,fe2_c,iscu_c,fadh2_c}","{h_c,iscu_DASH_2fe2s_c,fad_c,iscs_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15625,"150526_iDM2015","I2FE2ST",NULL,"4 h_c + iscu_DASH_2fe2s_c --> 2fe2s_c + iscu_c","Cofactor and Prosthetic Group Biosynthesis","(b2528 and b2529)","{b2529,b2528}","{-4,-1}","{1,1}","{h_c,iscu_DASH_2fe2s_c}","{2fe2s_c,iscu_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15626,"150526_iDM2015","ICDHyr",NULL,"icit_c + nadp_c --> co2_c + akg_c + nadph_c","Citric Acid Cycle","b1136","{b1136}","{-1,-1}","{1,1,1}","{icit_c,nadp_c}","{co2_c,akg_c,nadph_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15627,"150526_iDM2015","ICDHyr_reverse",NULL,"co2_c + akg_c + nadph_c --> icit_c + nadp_c","Citric Acid Cycle","b1136","{b1136}","{-1,-1,-1}","{1,1}","{co2_c,akg_c,nadph_c}","{icit_c,nadp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15628,"150526_iDM2015","ICHORSi",NULL,"chor_c --> ichor_c","Cofactor and Prosthetic Group Biosynthesis","b0593","{b0593}","{-1}","{1}","{chor_c}","{ichor_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15629,"150526_iDM2015","ICL",NULL,"icit_c --> succ_c + glx_c","Anaplerotic Reactions","b4015","{b4015}","{-1}","{1,1}","{icit_c}","{succ_c,glx_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15630,"150526_iDM2015","ICYSDS",NULL,"cys_DASH_L_c + iscs_c --> iscssh_c + ala_DASH_L_c","Cofactor and Prosthetic Group Biosynthesis","b2530","{b2530}","{-1,-1}","{1,1}","{cys_DASH_L_c,iscs_c}","{iscssh_c,ala_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15631,"150526_iDM2015","ILETA",NULL,"ile_DASH_L_c + akg_c --> 3mop_c + glu_DASH_L_c","Valine, Leucine, and Isoleucine Metabolism","b3770","{b3770}","{-1,-1}","{1,1}","{ile_DASH_L_c,akg_c}","{3mop_c,glu_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15632,"150526_iDM2015","ILETA_reverse",NULL,"3mop_c + glu_DASH_L_c --> ile_DASH_L_c + akg_c","Valine, Leucine, and Isoleucine Metabolism","b3770","{b3770}","{-1,-1}","{1,1}","{3mop_c,glu_DASH_L_c}","{ile_DASH_L_c,akg_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15633,"150526_iDM2015","imp_to_amp",NULL,"gtp_c + imp_c + asp_DASH_L_c --> 2 h_c + amp_c + gdp_c + fum_c + pi_c","Purine and Pyrimidine Biosynthesis","","{}","{-1,-1,-1}","{2,1,1,1,1}","{gtp_c,imp_c,asp_DASH_L_c}","{h_c,amp_c,gdp_c,fum_c,pi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15634,"150526_iDM2015","imp_to_gmp",NULL,"atp_c + imp_c + 2 h2o_c + gln_DASH_L_c + nad_c --> gmp_c + glu_DASH_L_c + 3 h_c + amp_c + nadh_c + ppi_c","Purine and Pyrimidine Biosynthesis","","{}","{-1,-1,-2,-1,-1}","{1,1,3,1,1,1}","{atp_c,imp_c,h2o_c,gln_DASH_L_c,nad_c}","{gmp_c,glu_DASH_L_c,h_c,amp_c,nadh_c,ppi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15635,"150526_iDM2015","IMPSYN_1",NULL,"3 atp_c + 2 h2o_c + 2 gln_DASH_L_c + prpp_c + fgam_c + gly_c --> 3 pi_c + air_c + ppi_c + gar_c + 4 h_c + 3 adp_c + 2 glu_DASH_L_c","Purine and Pyrimidine Biosynthesis","","{}","{-3,-2,-2,-1,-1,-1}","{3,1,1,1,4,3,2}","{atp_c,h2o_c,gln_DASH_L_c,prpp_c,fgam_c,gly_c}","{pi_c,air_c,ppi_c,gar_c,h_c,adp_c,glu_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15636,"150526_iDM2015","IMPSYN_2",NULL,"hco3_c + 2 atp_c + air_c + asp_DASH_L_c --> 2 pi_c + 2 h_c + fum_c + 2 adp_c + aicar_c","Purine and Pyrimidine Biosynthesis","","{}","{-1,-2,-1,-1}","{2,2,1,2,1}","{hco3_c,atp_c,air_c,asp_DASH_L_c}","{pi_c,h_c,fum_c,adp_c,aicar_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15637,"150526_iDM2015","IMPSYN_3",NULL,"10fthf_c + aicar_c --> imp_c + h2o_c + thf_c","Purine and Pyrimidine Biosynthesis","","{}","{-1,-1}","{1,1,1}","{10fthf_c,aicar_c}","{imp_c,h2o_c,thf_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15638,"150526_iDM2015","INSK",NULL,"atp_c + ins_c --> imp_c + h_c + adp_c","Nucleotide Salvage Pathway","b0477","{b0477}","{-1,-1}","{1,1,1}","{atp_c,ins_c}","{imp_c,h_c,adp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15639,"150526_iDM2015","IPDPS",NULL,"h_c + nadh_c + h2mb4p_c --> h2o_c + nad_c + ipdp_c","Cofactor and Prosthetic Group Biosynthesis","b0029","{b0029}","{-1,-1,-1}","{1,1,1}","{h_c,nadh_c,h2mb4p_c}","{h2o_c,nad_c,ipdp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15640,"150526_iDM2015","IPMD",NULL,"nad_c + 3c2hmp_c --> 3c4mop_c + h_c + nadh_c","Valine, Leucine, and Isoleucine Metabolism","b0073","{b0073}","{-1,-1}","{1,1,1}","{nad_c,3c2hmp_c}","{3c4mop_c,h_c,nadh_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15641,"150526_iDM2015","IPPMIa",NULL,"3c2hmp_c --> 2ippm_c + h2o_c","Valine, Leucine, and Isoleucine Metabolism","(b0071 and b0072)","{b0072,b0071}","{-1}","{1,1}","{3c2hmp_c}","{2ippm_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15642,"150526_iDM2015","IPPMIa_reverse",NULL,"2ippm_c + h2o_c --> 3c2hmp_c","Valine, Leucine, and Isoleucine Metabolism","(b0071 and b0072)","{b0072,b0071}","{-1,-1}","{1}","{2ippm_c,h2o_c}","{3c2hmp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15643,"150526_iDM2015","IPPMIb",NULL,"2ippm_c + h2o_c --> 3c3hmp_c","Valine, Leucine, and Isoleucine Metabolism","(b0071 and b0072)","{b0072,b0071}","{-1,-1}","{1}","{2ippm_c,h2o_c}","{3c3hmp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15644,"150526_iDM2015","IPPMIb_reverse",NULL,"3c3hmp_c --> 2ippm_c + h2o_c","Valine, Leucine, and Isoleucine Metabolism","(b0071 and b0072)","{b0072,b0071}","{-1}","{1,1}","{3c3hmp_c}","{2ippm_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15645,"150526_iDM2015","IPPS",NULL,"h2o_c + accoa_c + 3mob_c --> 3c3hmp_c + coa_c + h_c","Valine, Leucine, and Isoleucine Metabolism","b0074","{b0074}","{-1,-1,-1}","{1,1,1}","{h2o_c,accoa_c,3mob_c}","{3c3hmp_c,coa_c,h_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15646,"150526_iDM2015","KAS15",NULL,"h_c + malACP_c + accoa_c --> coa_c + co2_c + actACP_c","Membrane Lipid Metabolism","b1091","{b1091}","{-1,-1,-1}","{1,1,1}","{h_c,malACP_c,accoa_c}","{coa_c,co2_c,actACP_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15647,"150526_iDM2015","Kt2pp",NULL,"h_p + k_p --> k_c + h_c","Inorganic Ion Transport and Metabolism","((b1291 and b3290 and b3849) or b1250 or (b1291 and b3290 and b1363) or b3747)","{b1363,b3290,b3747,b3849,b1291,b1250}","{-1,-1}","{1,1}","{h_p,k_p}","{k_c,h_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15648,"150526_iDM2015","Ktex",NULL,"k_e --> k_p","Transport, Outer Membrane Porin","(b0241 or b0929 or b1377 or b2215)","{b1377,b0241,b0929,b2215}","{-1}","{1}","{k_e}","{k_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15649,"150526_iDM2015","LCARR",NULL,"h_c + lald_DASH_D_c + nadh_c --> 12ppd_DASH_R_c + nad_c","Methylglyoxal Metabolism","","{}","{-1,-1,-1}","{1,1}","{h_c,lald_DASH_D_c,nadh_c}","{12ppd_DASH_R_c,nad_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15650,"150526_iDM2015","LCARR_reverse",NULL,"12ppd_DASH_R_c + nad_c --> h_c + lald_DASH_D_c + nadh_c","Methylglyoxal Metabolism","","{}","{-1,-1}","{1,1,1}","{12ppd_DASH_R_c,nad_c}","{h_c,lald_DASH_D_c,nadh_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15651,"150526_iDM2015","LDH_D",NULL,"nad_c + lac_DASH_D_c --> h_c + pyr_c + nadh_c","Pyruvate Metabolism","(b2133 or b1380)","{b2133,b1380}","{-1,-1}","{1,1,1}","{nad_c,lac_DASH_D_c}","{h_c,pyr_c,nadh_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15652,"150526_iDM2015","LDH_D_reverse",NULL,"h_c + pyr_c + nadh_c --> nad_c + lac_DASH_D_c","Pyruvate Metabolism","(b2133 or b1380)","{b2133,b1380}","{-1,-1,-1}","{1,1}","{h_c,pyr_c,nadh_c}","{nad_c,lac_DASH_D_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15653,"150526_iDM2015","LDH_D2",NULL,"q8_c + lac_DASH_D_c --> q8h2_c + pyr_c","Oxidative Phosphorylation","b2133","{b2133}","{-1,-1}","{1,1}","{q8_c,lac_DASH_D_c}","{q8h2_c,pyr_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15654,"150526_iDM2015","LEUTAi",NULL,"4mop_c + glu_DASH_L_c --> akg_c + leu_DASH_L_c","Valine, Leucine, and Isoleucine Metabolism","(b3770 or b4054)","{b4054,b3770}","{-1,-1}","{1,1}","{4mop_c,glu_DASH_L_c}","{akg_c,leu_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15655,"150526_iDM2015","LIPOPOLYSACCHARIDE_1",NULL,"5 atp_c + 4 udpg_c + myrsACP_c + ddcaACP_c + 3 h2o_c + 2 u23ga_c + dtdprmn_c + 3 ckdo_c + 4 adphep_DASH_LD_c --> ump_c + 20 h_c + 5 udp_c + colipa_e + 2 ACP_c + 2 pi_c + dtdp_c + 9 adp_c + 3 cmp_c","Lipopolysaccharide Biosynthesis / Recycling","","{}","{-5,-4,-1,-1,-3,-2,-1,-3,-4}","{1,20,5,1,2,2,1,9,3}","{atp_c,udpg_c,myrsACP_c,ddcaACP_c,h2o_c,u23ga_c,dtdprmn_c,ckdo_c,adphep_DASH_LD_c}","{ump_c,h_c,udp_c,colipa_e,ACP_c,pi_c,dtdp_c,adp_c,cmp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15656,"150526_iDM2015","LIPOPOLYSACCHARIDE_2",NULL,"2 atp_c + s7p_c + h2o_c --> adphep_DASH_LD_c + pi_c + adp_c + ppi_c","Lipopolysaccharide Biosynthesis / Recycling","","{}","{-2,-1,-1}","{1,1,1,1}","{atp_c,s7p_c,h2o_c}","{adphep_DASH_LD_c,pi_c,adp_c,ppi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15657,"150526_iDM2015","LIPOPOLYSACCHARIDE_3",NULL,"uacgam_c + 2 3hmrsACP_c + h2o_c --> ac_c + u23ga_c + 2 ACP_c + h_c","Lipopolysaccharide Biosynthesis / Recycling","","{}","{-1,-2,-1}","{1,1,2,1}","{uacgam_c,3hmrsACP_c,h2o_c}","{ac_c,u23ga_c,ACP_c,h_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15658,"150526_iDM2015","LIPOPOLYSACCHARIDE_4",NULL,"ara5p_c + 2 h2o_c + pep_c + ctp_c --> ppi_c + 2 pi_c + ckdo_c","Lipopolysaccharide Biosynthesis / Recycling","","{}","{-1,-2,-1,-1}","{1,2,1}","{ara5p_c,h2o_c,pep_c,ctp_c}","{ppi_c,pi_c,ckdo_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15659,"150526_iDM2015","LSERDHr",NULL,"ser_DASH_L_c + nadp_c --> 2amsa_c + h_c + nadph_c","Glycine and Serine Metabolism","b1539","{b1539}","{-1,-1}","{1,1,1}","{ser_DASH_L_c,nadp_c}","{2amsa_c,h_c,nadph_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15660,"150526_iDM2015","LSERDHr_reverse",NULL,"2amsa_c + h_c + nadph_c --> ser_DASH_L_c + nadp_c","Glycine and Serine Metabolism","b1539","{b1539}","{-1,-1,-1}","{1,1}","{2amsa_c,h_c,nadph_c}","{ser_DASH_L_c,nadp_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15661,"150526_iDM2015","MALS",NULL,"glx_c + h2o_c + accoa_c --> mal_DASH_L_c + h_c + coa_c","Anaplerotic Reactions","(b4014 or b2976)","{b2976,b4014}","{-1,-1,-1}","{1,1,1}","{glx_c,h2o_c,accoa_c}","{mal_DASH_L_c,h_c,coa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15662,"150526_iDM2015","MCOATA",NULL,"ACP_c + malcoa_c --> coa_c + malACP_c","Membrane Lipid Metabolism","(b1094 and b1092)","{b1092,b1094}","{-1,-1}","{1,1}","{ACP_c,malcoa_c}","{coa_c,malACP_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15663,"150526_iDM2015","MCTP1App",NULL,"murein5p5p_p --> murein5px4p_p + ala_DASH_D_p","Murein Biosynthesis","(b0084 or b0635 or b0149 or b3396)","{b0149,b0635,b3396,b0084}","{-1}","{1,1}","{murein5p5p_p}","{murein5px4p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15664,"150526_iDM2015","MCTP1Bpp",NULL,"murein5p5p_p --> alaala_p + murein5px3p_p","Murein Biosynthesis","(b0149 or b3396)","{b0149,b3396}","{-1}","{1,1}","{murein5p5p_p}","{alaala_p,murein5px3p_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15665,"150526_iDM2015","MCTP2App",NULL,"murein5p5p5p_p --> murein5px4px4p_p + 2 ala_DASH_D_p","Murein Biosynthesis","(b0084 or b0635 or b3396 or b0149)","{b0149,b0635,b3396,b0084}","{-1}","{1,2}","{murein5p5p5p_p}","{murein5px4px4p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15666,"150526_iDM2015","MDDCP1pp",NULL,"murein5px4p_p + h2o_p --> murein4px4p_p + ala_DASH_D_p","Murein Biosynthesis","(b0632 or b3182 or b0839 or b2010)","{b2010,b3182,b0839,b0632}","{-1,-1}","{1,1}","{murein5px4p_p,h2o_p}","{murein4px4p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15667,"150526_iDM2015","MDDCP2pp",NULL,"murein5px4px4p_p + h2o_p --> murein4px4px4p_p + ala_DASH_D_p","Murein Biosynthesis","(b0632 or b3182 or b0839 or b2010)","{b2010,b3182,b0839,b0632}","{-1,-1}","{1,1}","{murein5px4px4p_p,h2o_p}","{murein4px4px4p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15668,"150526_iDM2015","MDDCP3pp",NULL,"murein5p5p_p + h2o_p --> murein5p4p_p + ala_DASH_D_p","Murein Biosynthesis","(b0632 or b3182 or b0839 or b2010)","{b2010,b3182,b0839,b0632}","{-1,-1}","{1,1}","{murein5p5p_p,h2o_p}","{murein5p4p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15669,"150526_iDM2015","MDDCP4pp",NULL,"murein5p4p_p + h2o_p --> murein4p4p_p + ala_DASH_D_p","Murein Biosynthesis","(b0632 or b3182 or b0839 or b2010)","{b2010,b0632,b0839,b3182}","{-1,-1}","{1,1}","{murein5p4p_p,h2o_p}","{murein4p4p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15670,"150526_iDM2015","MDDCP5pp",NULL,"murein5p3p_p + h2o_p --> murein4p3p_p + ala_DASH_D_p","Murein Biosynthesis","(b0632 or b3182 or b0839 or b2010)","{b2010,b0632,b0839,b3182}","{-1,-1}","{1,1}","{murein5p3p_p,h2o_p}","{murein4p3p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15671,"150526_iDM2015","MDDEP1pp",NULL,"murein4px4p_p + h2o_p --> murein4p4p_p","Murein Recycling","(b3182 or b2328 or b2134)","{b2134,b3182,b2328}","{-1,-1}","{1}","{murein4px4p_p,h2o_p}","{murein4p4p_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15672,"150526_iDM2015","MDDEP2pp",NULL,"murein3px4p_p + h2o_p --> murein4p3p_p","Murein Recycling","(b3182 or b2328 or b2134)","{b2134,b3182,b2328}","{-1,-1}","{1}","{murein3px4p_p,h2o_p}","{murein4p3p_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15673,"150526_iDM2015","MDDEP3pp",NULL,"murein5px4p_p + h2o_p --> murein5p4p_p","Murein Recycling","(b3182 or b2328 or b2134)","{b2134,b3182,b2328}","{-1,-1}","{1}","{murein5px4p_p,h2o_p}","{murein5p4p_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15674,"150526_iDM2015","MDH",NULL,"mal_DASH_L_c + nad_c --> h_c + oaa_c + nadh_c","Citric Acid Cycle","b3236","{b3236}","{-1,-1}","{1,1,1}","{mal_DASH_L_c,nad_c}","{h_c,oaa_c,nadh_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15675,"150526_iDM2015","MDH_reverse",NULL,"h_c + oaa_c + nadh_c --> mal_DASH_L_c + nad_c","Citric Acid Cycle","b3236","{b3236}","{-1,-1,-1}","{1,1}","{h_c,oaa_c,nadh_c}","{mal_DASH_L_c,nad_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15676,"150526_iDM2015","MDH2",NULL,"mal_DASH_L_c + q8_c --> q8h2_c + oaa_c","Citric Acid Cycle","b2210","{b2210}","{-1,-1}","{1,1}","{mal_DASH_L_c,q8_c}","{q8h2_c,oaa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15677,"150526_iDM2015","MDH3",NULL,"mal_DASH_L_c + mqn8_c --> mql8_c + oaa_c","Citric Acid Cycle","b2210","{b2210}","{-1,-1}","{1,1}","{mal_DASH_L_c,mqn8_c}","{mql8_c,oaa_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15678,"150526_iDM2015","ME1",NULL,"mal_DASH_L_c + nad_c --> co2_c + pyr_c + nadh_c","Anaplerotic Reactions","b1479","{b1479}","{-1,-1}","{1,1,1}","{mal_DASH_L_c,nad_c}","{co2_c,pyr_c,nadh_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15679,"150526_iDM2015","ME2",NULL,"mal_DASH_L_c + nadp_c --> pyr_c + co2_c + nadph_c","Anaplerotic Reactions","b2463","{b2463}","{-1,-1}","{1,1,1}","{mal_DASH_L_c,nadp_c}","{pyr_c,co2_c,nadph_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15680,"150526_iDM2015","MEOHtex_reverse",NULL,"meoh_p --> meoh_e","Transport, Outer Membrane Porin","(b1377 or b0929 or b2215 or b0241)","{b1377,b0241,b0929,b2215}","{-1}","{1}","{meoh_p}","{meoh_e}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15681,"150526_iDM2015","MEOHtrpp_reverse",NULL,"meoh_c --> meoh_p","Transport, Inner Membrane","s0001","{s0001}","{-1}","{1}","{meoh_c}","{meoh_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15682,"150526_iDM2015","METAT",NULL,"atp_c + h2o_c + met_DASH_L_c --> pi_c + amet_c + ppi_c","Methionine Metabolism","b2942","{b2942}","{-1,-1,-1}","{1,1,1}","{atp_c,h2o_c,met_DASH_L_c}","{pi_c,amet_c,ppi_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15683,"150526_iDM2015","METOX1s",NULL,"h2o2_c + met_DASH_L_c --> h2o_c + metsox_DASH_S_DASH_L_c","Methionine Metabolism","s0001","{s0001}","{-1,-1}","{1,1}","{h2o2_c,met_DASH_L_c}","{h2o_c,metsox_DASH_S_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15684,"150526_iDM2015","METOX2s",NULL,"h2o2_c + met_DASH_L_c --> metsox_DASH_R_DASH_L_c + h2o_c","Methionine Metabolism","s0001","{s0001}","{-1,-1}","{1,1}","{h2o2_c,met_DASH_L_c}","{metsox_DASH_R_DASH_L_c,h2o_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15685,"150526_iDM2015","METS",NULL,"hcys_DASH_L_c + 5mthf_c --> h_c + thf_c + met_DASH_L_c","Methionine Metabolism","(b4019 or b3829)","{b4019,b3829}","{-1,-1}","{1,1,1}","{hcys_DASH_L_c,5mthf_c}","{h_c,thf_c,met_DASH_L_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15686,"150526_iDM2015","METSOXR1",NULL,"metsox_DASH_S_DASH_L_c + trdrd_c --> h2o_c + met_DASH_L_c + trdox_c","Methionine Metabolism","((b4219 and b2582) or (b4219 and b3781) or (b3551 and b2582) or (b3551 and b3781))","{b4219,b3781,b3551,b2582}","{-1,-1}","{1,1,1}","{metsox_DASH_S_DASH_L_c,trdrd_c}","{h2o_c,met_DASH_L_c,trdox_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15687,"150526_iDM2015","METSOXR2",NULL,"metsox_DASH_R_DASH_L_c + trdrd_c --> h2o_c + met_DASH_L_c + trdox_c","Methionine Metabolism","((b1778 and b2582) or (b1778 and b3781))","{b3781,b2582,b1778}","{-1,-1}","{1,1,1}","{metsox_DASH_R_DASH_L_c,trdrd_c}","{h2o_c,met_DASH_L_c,trdox_c}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15688,"150526_iDM2015","MG2t3_2pp",NULL,"mg2_p + 2 h_c --> mg2_c + 2 h_p","Inorganic Ion Transport and Metabolism","","{}","{-1,-2}","{1,2}","{mg2_p,h_c}","{mg2_c,h_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15689,"150526_iDM2015","MG2tex",NULL,"mg2_e --> mg2_p","Transport, Outer Membrane Porin","(b0241 or b0929 or b1377 or b2215)","{b1377,b0241,b0929,b2215}","{-1}","{1}","{mg2_e}","{mg2_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15690,"150526_iDM2015","MLDCP1App",NULL,"murein5px4p_p + h2o_p --> alaala_p + murein3px4p_p","Murein Biosynthesis","","{}","{-1,-1}","{1,1}","{murein5px4p_p,h2o_p}","{alaala_p,murein3px4p_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
15691,"150526_iDM2015","MLDCP1Bpp",NULL,"murein4p4p_p + h2o_p --> murein4p3p_p + ala_DASH_D_p","Murein Biosynthesis","","{}","{-1,-1}","{1,1}","{murein4p4p_p,h2o_p}","{murein4p3p_p,ala_DASH_D_p}","0","1000","0","mmol*gDW-1*hr-1",NULL,NULL,False,NULL,True,NULL
