"id","mapping_id","met_id","met_elements","met_atompositions","met_symmetry_elements","met_symmetry_atompositions","used_","comment_","met_mapping","base_met_ids","base_met_elements","base_met_atompositions","base_met_symmetry_elements","base_met_symmetry_atompositions","base_met_indices"
170,"central03","nad_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
171,"central03","nadp_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
172,"central03","dnad_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
173,"central03","nicrnt_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
175,"central03","quln_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
176,"central03","malcoa_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
177,"central03","co_e","{C}","{0}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
178,"central03","co_p","{C}","{0}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
179,"central03","5dglcn_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,"central03","glcn_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
181,"central03","ara5p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
225,"central03","dgtp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
182,"central03","malcoa_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
183,"central03","ppa_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
184,"central03","ppcoa_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
185,"central03","gal_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
186,"central03","gal1p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
187,"central03","idp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
188,"central03","itp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,"central03","rbl_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,"central03","arab_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191,"central03","camp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,"central03","adn_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
193,"central03","adprib_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
194,"central03","r5p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,"central03","ahcys_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
196,"central03","glyald_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,"central03","all6p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,"central03","allul6p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
199,"central03","4hbz_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,"central03","csn_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,"central03","ichor_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,"central03","tyr_DASH_L_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,"central03","pg181_p","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,"central03","pg161_p","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205,"central03","co_c","{C}","{0}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,"central03","cytd_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207,"central03","dcmp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208,"central03","dcdp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
209,"central03","ala_DASH_D_p","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210,"central03","ser_DASH_D_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
211,"central03","2amsa_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212,"central03","glcur_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213,"central03","fruur_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214,"central03","dxyl5p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,"central03","datp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216,"central03","pg161_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,"central03","pg160_p","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,"central03","pg160_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,"central03","pro_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,"central03","val_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,"central03","phe_DASH_L_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
224,"central03","lys_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226,"central03","arg_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
227,"central03","pg181_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229,"central03","trp_DASH_L_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
230,"central03","udpg_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
231,"central03","fru_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
557,"full02","co_e","{C}","{0}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
232,"central03","s17bp_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
233,"central03","fuc_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
234,"central03","fcl_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
235,"central03","5fthf_c","{C}","{0}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
236,"central03","gam6p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
237,"central03","acglc_DASH_D_c","{C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
238,"central03","glc_DASH_D_p","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
239,"central03","glu_DASH_L_p","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
240,"central03","gsn_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
241,"central03","35cgmp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
242,"central03","gua_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243,"central03","galur_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
244,"central03","tagur_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
246,"central03","man_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
247,"central03","man6p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
248,"central03","hpyr_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
249,"central03","hxan_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
250,"central03","23ddhb_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
251,"central03","ins_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
252,"central03","rib_DASH_D_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253,"central03","lald_DASH_L_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254,"central03","lald_DASH_D_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255,"central03","12ppd_DASH_R_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
256,"central03","12ppd_DASH_S_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
257,"central03","s7p_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
258,"central03","mnl1p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
259,"central03","malt_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
260,"central03","acmalt_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
261,"central03","mana_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
262,"central03","2mcit_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
263,"central03","2mcacn_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
264,"central03","micit_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
265,"central03","pyr_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
266,"central03","mmcoa_DASH_S_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
267,"central03","mmcoa_DASH_S_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
308,"central03","sbt6p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
268,"central03","nmn_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
269,"central03","ncam_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
270,"central03","r1p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
271,"central03","nac_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
272,"central03","dimp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
273,"central03","din_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
274,"central03","duri_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
275,"central03","xmp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
276,"central03","xtsn_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
277,"central03","ump_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
278,"central03","uri_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
279,"central03","dcyt_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
280,"central03","thymd_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281,"central03","damp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
284,"central03","dgmp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
285,"central03","dgsn_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
286,"central03","ditp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
287,"central03","didp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
288,"central03","xtp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289,"central03","xdp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
290,"central03","dctp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
291,"central03","man1p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
292,"central03","ppap_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
293,"central03","2dr1p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
294,"central03","2dr5p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
295,"central03","xan_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
296,"central03","ura_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
297,"central03","r15bp_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
298,"central03","ru5p_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
299,"central03","xu5p_DASH_D_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
300,"central03","rmn_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
301,"central03","rml_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
302,"central03","dadp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
303,"central03","dgdp_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
306,"central03","dudp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
307,"central03","dutp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
309,"central03","thr_DASH_L_p","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
310,"central03","tre6p_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,"central03","tre_c","{C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
312,"central03","udpgal_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
313,"central03","xylu_DASH_D_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,"central03","xyl_DASH_D_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,"central03","skm5p_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
318,"central03","co2_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,"central03","pyr_p","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
320,"central03","acon_DASH_C_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321,"central03","sl26da_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
322,"central03","skm_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
323,"central03","asp_DASH_L_p","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
325,"central03","4adcho_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
326,"central03","4abz_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
327,"central03","dhpt_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
328,"central03","dhf_c","{C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
329,"central03","dhnpt_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,"central03","6hmhpt_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
331,"central03","gcald_c","{C,C}","{0,1}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
332,"central03","6hmhptpp_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,"central03","dhpmp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334,"central03","ahdt_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,"central03","indole_c","{C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7}",NULL,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
